,x,bathy
40300,,3733.0
40301,,4743.0
40302,,4415.0
40303,,5258.0
40304,0.030540480000000002,5389.0
40305,0.030540480000000002,5632.0
40306,0.030540480000000002,5291.0
40307,0.030540480000000002,5684.0
40308,0.030540480000000005,5614.0
40309,0.030540480000000002,5733.0
40310,0.030540480000000002,5639.0
40311,0.03054048,5514.0
40312,0.030540480000000005,5398.0
40313,,4817.0
40314,,2490.0
40315,,3591.0
40316,,2377.0
40317,,2970.0
40318,,2866.0
40319,0.10663744,4058.0
40320,0.030540480000000002,5329.0
40321,0.03054048,5578.0
40322,0.030540480000000005,5676.0
40323,0.030540480000000002,5442.0
40324,0.01064255,5324.0
40325,0.01064255,5240.0
40326,,5144.0
40327,,4882.0
40328,,4753.0
40329,,4769.0
40330,,4690.0
40331,,4659.0
40332,,4605.0
40333,,3920.0
40334,,4650.0
40335,,4541.0
40336,,4463.0
40337,,4265.0
40338,,4164.0
40339,,4416.0
40340,,3220.0
40341,,4837.0
40342,,4670.0
40343,,4507.0
40344,,4419.0
40345,,4453.0
40346,,4852.0
40347,0.01064255,5167.0
40348,0.01064255,5550.0
40349,0.01064255,5456.0
40350,0.01064255,5382.0
40351,0.01064255,5488.0
40352,0.01064255,5527.0
40353,0.01064255,5664.0
40354,0.01064255,5568.0
40355,0.01064255,5408.0
40356,0.01064255,5463.0
40357,0.01064255,5369.0
40358,0.01064255,5256.0
40359,0.01064255,5271.0
40360,0.01064255,5045.0
40361,0.01064255,5159.0
40362,0.01064255,5014.0
40363,0.01064255,5045.0
40364,0.01064255,5104.0
40365,0.01064255,5021.0
40366,,4912.0
40367,,4840.0
40368,,4868.0
40369,,4864.0
40370,,4574.0
40371,,4532.0
40372,,4067.0
40373,,4390.0
40374,,3563.0
40375,,3815.0
40376,,4238.0
40377,,4082.0
40378,,4108.0
40379,,4032.0
40380,0.10226740999999999,4089.0
40381,0.10226740999999999,4088.0
40382,0.10226740999999999,3871.0
40383,,3967.0
40384,0.10226740999999999,3894.0
40385,0.10226740999999999,3701.0
40386,0.10226740999999999,3782.0
40387,0.10226740999999999,3427.0
40388,0.10226740999999999,3224.0
40389,,2648.0
40390,0.76590277,2882.0
40391,0.76590277,2898.0
40392,0.76590277,2746.0
40393,,
40394,,
40395,,
40396,,
40397,,
40398,,
40399,,
40400,,
40401,,
40402,,
40403,0.13076457,2186.0
40404,,3086.0
40405,,3679.0
40406,,3658.0
40407,,3500.0
40408,0.17392372,2353.0
40409,,
40410,,
40411,,
40412,,
40413,,
40414,0.17392372,2139.0
40415,,
40416,,
40417,,
40418,,
40419,,
40420,,
40421,,
40422,,
40423,,
40424,0.22376512,1020.0
40425,0.22376512,1960.0
40426,0.22376511999999998,1413.0
40427,0.06178649,3587.0
40428,0.10355901,4999.0
40429,0.12538176,5388.0
40430,0.12538176,5479.0
40431,0.12538176,5431.0
40432,0.12538176,5407.0
40433,0.12538176,5755.0
40434,0.12538176,5806.0
40435,0.12538176,5840.0
40436,0.12538176,5845.0
40437,0.12538176,5836.0
40438,0.12538176,5813.0
40439,0.12538176,5824.0
40440,0.12538176,5852.0
40441,0.12538176,5701.0
40442,0.12538176,5670.0
40443,0.12538176,5733.0
40444,0.12538176,5471.0
40445,0.12538176,5420.0
40446,0.12538176,5401.0
40447,0.12538176,5251.0
40448,0.12538176,4917.0
40449,0.10355901,4757.0
40450,0.10355901,4555.0
40451,0.10355901,4325.0
40452,0.10355901,3996.0
40453,0.06178649,3810.0
40454,0.09639701,2948.0
40455,0.06178649,3510.0
40456,0.10355901,3937.0
40457,0.10355901,4408.0
40458,0.10355901,4622.0
40459,0.10355901,5051.0
40460,0.12538176,5312.0
40461,0.12538176,5477.0
40462,0.12538176,5674.0
40463,0.12538176,5555.0
40464,0.12538176,5519.0
40465,0.12538176,5230.0
40466,0.12538176,5226.0
40467,0.12538176,5312.0
40468,0.12538176,5210.0
40469,0.12538176,5403.0
40470,0.12538176,5514.0
40471,0.12538176,5552.0
40472,0.12538176,5497.0
40473,0.12538176,5384.0
40474,0.12538176,5245.0
40475,0.12538176,5147.0
40476,0.10355901,4938.0
40477,0.10355901,4702.0
40478,0.10355901,4403.0
40479,0.10355901,4067.0
40480,0.10708037000000001,3828.0
40481,0.10708037,3124.0
40482,0.18528788000000002,1521.0
40483,,
40484,,
40485,,
40486,,
40487,,
40488,,
40489,,
40490,,
40491,,
40492,,
40493,,
40494,,
40495,,
40496,,
40497,,
40498,,
40499,,
40500,,
40501,,
40502,,
40503,,
40504,,
40505,,
40506,,
40507,,
40508,,
40509,,
40510,,
40511,,
40512,,
40513,,
40514,,
40515,,
40516,,
40517,,
40518,,
40519,,
40520,,
40521,,
40522,,
40523,,
40524,,
40525,,
40526,,
40527,,
40528,,
40529,,
40530,,
40531,,
40532,,
40533,,
40534,,
40535,,
40536,,
40537,,
40538,,
40539,,
40540,,
40541,,
40542,,
40543,,
40544,,
40545,,
40546,,
40547,,
40548,,
40549,,
40550,,
40551,,
40552,,
40553,,
40554,,
40555,,
40556,,
40557,,
40558,,
40559,,
40560,0.33874082,2668.0
40561,0.13910486,3227.0
40562,0.13910486,2862.0
40563,0.33874082,2050.0
40564,0.30220893,2419.0
40565,0.30220893,2253.0
40566,,1374.0
40567,,
40568,,
40569,,
40570,,
40571,,
40572,,
40573,,
40574,,
40575,,
40576,,
40577,,
40578,,
40579,,
40580,,
40581,,
40582,,
40583,,
40584,,
40585,,
40586,,
40587,,
40588,,
40589,,
40590,,
40591,,
40592,,
40593,,
40594,,
40595,,
40596,,
40597,,
40598,,
40599,,
40600,,
40601,,
40602,,
40603,,
40604,,
40605,,
40606,,
40607,,
40608,,
40609,,
40610,,
40611,,
40612,,
40613,,
40614,,
40615,,
40616,,
40617,,
40618,,
40619,,
40620,,
40621,,2994.0
40622,,4771.0
40623,0.09916894000000001,5531.0
40624,0.030540480000000002,5607.0
40625,0.030540480000000002,5523.0
40626,0.030540480000000002,5947.0
40627,0.03054048,5640.0
40628,0.030540480000000005,4257.0
40629,0.030540480000000005,5552.0
40630,0.030540480000000002,5803.0
40631,0.030540480000000002,5763.0
40632,0.030540480000000002,5713.0
40633,0.030540480000000002,5634.0
40634,,4556.0
40635,,4908.0
40636,,4826.0
40637,,4548.0
40638,,4638.0
40639,,4406.0
40640,,4268.0
40641,,3701.0
40642,,3047.0
40643,0.10663744,3345.0
40644,,4313.0
40645,,7166.0
40646,,6174.0
40647,0.030540480000000002,5730.0
40648,0.03054048,5409.0
40649,0.030540480000000002,5713.0
40650,0.03054048,5674.0
40651,0.030540480000000002,5628.0
40652,0.030540480000000002,5555.0
40653,,5349.0
40654,,5095.0
40655,,5345.0
40656,0.030540480000000005,5366.0
40657,0.030540480000000002,5451.0
40658,0.030540480000000002,5431.0
40659,0.030540480000000005,5005.0
40660,0.030540480000000002,5113.0
40661,0.030540480000000002,4370.0
40662,0.030540480000000002,5087.0
40663,0.030540480000000002,5513.0
40664,0.030540480000000002,5660.0
40665,0.030540480000000002,5759.0
40666,0.030540480000000002,5750.0
40667,0.03054048,5749.0
40668,0.030540480000000002,5576.0
40669,0.030540480000000002,5850.0
40670,0.030540480000000005,5804.0
40671,0.030540480000000002,5662.0
40672,0.03054048,5610.0
40673,,4856.0
40674,,5117.0
40675,0.10663744,3507.0
40676,,4224.0
40677,0.030540480000000002,5297.0
40678,,5216.0
40679,0.030540480000000002,5043.0
40680,0.03054048,5642.0
40681,0.03054048,5659.0
40682,0.03054048,5546.0
40683,0.03054048,5315.0
40684,0.01064255,5049.0
40685,0.01064255,5074.0
40686,,4881.0
40687,,4662.0
40688,,4770.0
40689,,4660.0
40690,,4633.0
40691,,4851.0
40692,,4949.0
40693,,2765.0
40694,,3545.0
40695,,1785.0
40696,,3764.0
40697,,3896.0
40698,,3954.0
40699,,4826.0
40700,,4784.0
40701,,4540.0
40702,,4346.0
40703,,4245.0
40704,,4244.0
40705,,4325.0
40706,,4845.0
40707,0.01064255,5324.0
40708,0.01064255,5460.0
40709,0.01064255,5415.0
40710,0.01064255,5372.0
40711,0.01064255,5319.0
40712,0.01064255,5320.0
40713,0.01064255,5322.0
40714,0.01064255,5369.0
40715,0.01064255,5393.0
40716,0.01064255,5360.0
40717,0.01064255,5301.0
40718,0.01064255,5023.0
40719,0.01064255,5086.0
40720,0.01064255,5110.0
40721,,4929.0
40722,,4981.0
40723,,4877.0
40724,,4620.0
40725,,4943.0
40726,,4932.0
40727,,4883.0
40728,,4717.0
40729,,4594.0
40730,,4643.0
40731,,4473.0
40732,,4242.0
40733,,4361.0
40734,,4243.0
40735,,4231.0
40736,,4208.0
40737,,4246.0
40738,,4102.0
40739,,4168.0
40740,,4106.0
40741,0.10226740999999999,3993.0
40742,0.10226740999999999,3921.0
40743,0.10226740999999999,3929.0
40744,0.10226740999999999,3849.0
40745,0.10226740999999999,3759.0
40746,0.10226740999999999,3761.0
40747,0.10226740999999999,3173.0
40748,,
40749,,
40750,,1402.0
40751,0.76590277,2022.0
40752,,1323.0
40753,,
40754,,
40755,,
40756,,
40757,,
40758,,
40759,,
40760,,
40761,,
40762,,
40763,0.17392372000000003,1911.0
40764,,3131.0
40765,,3754.0
40766,,3761.0
40767,,3741.0
40768,,3746.0
40769,,3703.0
40770,0.17392372,1439.0
40771,,
40772,,
40773,0.17392372,1592.0
40774,0.13076457,2441.0
40775,0.13076457,2787.0
40776,0.17392372,2134.0
40777,0.17392372000000003,1660.0
40778,0.17392372,1459.0
40779,,
40780,,
40781,,
40782,,
40783,,
40784,,
40785,0.09639701,1958.0
40786,0.10355901,4943.0
40787,0.12538176,5363.0
40788,0.12538176,5420.0
40789,0.12538176,5501.0
40790,0.12538176,5393.0
40791,0.12538176,5437.0
40792,0.12538176,5718.0
40793,0.12538176,5775.0
40794,0.12538176,5815.0
40795,0.12538176,5837.0
40796,0.12538176,5860.0
40797,0.12538176,5875.0
40798,0.12538176,5900.0
40799,0.12538176,5886.0
40800,0.12538176,5908.0
40801,0.12538176,5896.0
40802,0.12538176,5831.0
40803,0.12538176,5882.0
40804,0.12538176,5788.0
40805,0.12538176,5488.0
40806,0.12538176,5337.0
40807,0.12538176,5272.0
40808,0.12538176,5162.0
40809,0.10355901,4978.0
40810,0.10355901,4653.0
40811,0.10355901,4316.0
40812,0.10355901,3990.0
40813,0.06178649,3856.0
40814,0.06178649,3482.0
40815,0.06178649,4001.0
40816,0.10355901,4099.0
40817,0.10355901,4205.0
40818,0.10355901,4630.0
40819,0.10355901,4892.0
40820,0.12538176,5174.0
40821,0.12538176,5143.0
40822,0.12538176,5602.0
40823,0.12538176,5600.0
40824,0.12538176,5746.0
40825,0.12538176,5739.0
40826,0.12538176,5689.0
40827,0.12538176,5863.0
40828,0.12538176,5692.0
40829,0.12538176,5659.0
40830,0.12538176,5674.0
40831,0.12538176,5656.0
40832,0.12538176,5603.0
40833,0.12538176,5456.0
40834,0.12538176,5321.0
40835,0.12538176,5163.0
40836,0.10355901,4977.0
40837,0.10355901,4744.0
40838,0.10355901,4413.0
40839,0.06178649,3976.0
40840,0.10708037000000001,3710.0
40841,0.2863353,3058.0
40842,0.18528788000000002,1868.0
40843,,
40844,,
40845,,
40846,,
40847,,
40848,,
40849,,
40850,,
40851,,
40852,,
40853,,
40854,,
40855,,
40856,,
40857,,
40858,,
40859,,
40860,,
40861,,
40862,,
40863,,
40864,,
40865,,
40866,,
40867,,
40868,,
40869,,
40870,,
40871,,
40872,,
40873,,
40874,,
40875,,
40876,,
40877,,
40878,,
40879,,
40880,,
40881,,
40882,,
40883,,
40884,,
40885,,
40886,,
40887,,
40888,,
40889,,
40890,,
40891,,
40892,,
40893,,
40894,,
40895,,
40896,,
40897,,
40898,,
40899,,
40900,,
40901,,
40902,,
40903,,
40904,,
40905,,
40906,,
40907,,
40908,,
40909,,
40910,,
40911,,
40912,,
40913,,
40914,,
40915,,
40916,,
40917,,
40918,,
40919,0.33874082,3327.0
40920,0.13910486,3328.0
40921,0.13910486,3362.0
40922,0.13910486,3217.0
40923,0.33874082,2642.0
40924,0.30220893,2358.0
40925,,1336.0
40926,,
40927,,
40928,,
40929,,
40930,,
40931,,
40932,,
40933,,
40934,,
40935,,
40936,,
40937,,
40938,,
40939,,
40940,,
40941,,
40942,,
40943,,
40944,,
40945,,
40946,,
40947,,
40948,,
40949,,
40950,,
40951,,
40952,,
40953,,
40954,,
40955,,
40956,,
40957,,
40958,,
40959,,
40960,,
40961,,
40962,,
40963,,
40964,,
40965,,
40966,,
40967,,
40968,,
40969,,
40970,,
40971,,
40972,,
40973,,
40974,,
40975,,
40976,,
40977,,
40978,,
40979,,
40980,,
40981,,1370.0
40982,0.24320578999999998,3521.0
40983,0.24320578999999998,3495.0
40984,0.10663744,3258.0
40985,,4549.0
40986,0.030540480000000002,6122.0
40987,0.030540480000000002,5900.0
40988,0.030540480000000002,5556.0
40989,,4608.0
40990,,4798.0
40991,,4739.0
40992,,4676.0
40993,0.10663744,3439.0
40994,,4647.0
40995,,4881.0
40996,,4034.0
40997,,4792.0
40998,,4796.0
40999,,4323.0
41000,0.10663744,3854.0
41001,,1626.0
41002,,3016.0
41003,,5062.0
41004,0.030540480000000002,5979.0
41005,0.030540480000000002,5811.0
41006,0.030540480000000005,5898.0
41007,0.030540480000000005,5834.0
41008,0.030540480000000002,5690.0
41009,0.030540480000000005,5789.0
41010,,5012.0
41011,0.030540480000000002,5432.0
41012,,5053.0
41013,0.10663744,4641.0
41014,0.030540480000000002,5408.0
41015,0.030540480000000002,5451.0
41016,0.030540480000000002,5378.0
41017,0.030540480000000002,3533.0
41018,0.03054048,4843.0
41019,,3825.0
41020,0.030540480000000005,5302.0
41021,0.030540480000000005,5411.0
41022,0.03054048,4815.0
41023,0.030540480000000002,5680.0
41024,0.030540480000000002,5869.0
41025,0.030540480000000002,5869.0
41026,0.030540480000000002,6134.0
41027,0.030540480000000002,6025.0
41028,0.030540480000000002,5677.0
41029,0.030540480000000002,6053.0
41030,0.030540480000000002,5886.0
41031,0.030540480000000002,5884.0
41032,0.030540480000000002,5794.0
41033,0.030540480000000002,5649.0
41034,0.030540480000000005,5364.0
41035,0.030540480000000002,5327.0
41036,0.030540480000000002,5541.0
41037,0.030540480000000002,5703.0
41038,0.03054048,5704.0
41039,0.030540480000000005,5663.0
41040,0.030540480000000005,5584.0
41041,0.030540480000000002,5525.0
41042,0.030540480000000005,5195.0
41043,0.030540480000000002,5250.0
41044,0.01064255,5093.0
41045,,5007.0
41046,,4663.0
41047,,4256.0
41048,,4547.0
41049,,4539.0
41050,,4264.0
41051,,2703.0
41052,,2186.0
41053,,4818.0
41054,,4874.0
41055,,4914.0
41056,,4922.0
41057,,4925.0
41058,,4853.0
41059,,4718.0
41060,,4736.0
41061,,4665.0
41062,,4487.0
41063,,4518.0
41064,,4569.0
41065,,4790.0
41066,0.01064255,5123.0
41067,0.01064255,5327.0
41068,0.01064255,5387.0
41069,0.01064255,5351.0
41070,0.01064255,5331.0
41071,0.01064255,5303.0
41072,0.01064255,5311.0
41073,0.01064255,5234.0
41074,0.01064255,5090.0
41075,0.01064255,5065.0
41076,0.01064255,4966.0
41077,,4931.0
41078,,4571.0
41079,,4703.0
41080,,4811.0
41081,,4756.0
41082,,4788.0
41083,,4681.0
41084,,4631.0
41085,,4714.0
41086,,4737.0
41087,,4714.0
41088,,4586.0
41089,,4651.0
41090,,4536.0
41091,,4397.0
41092,,4411.0
41093,,4234.0
41094,,4355.0
41095,,4220.0
41096,,4331.0
41097,,4256.0
41098,,4242.0
41099,,4041.0
41100,0.10226740999999999,4051.0
41101,0.10226740999999999,3988.0
41102,0.10226740999999999,3771.0
41103,0.10226740999999999,3646.0
41104,0.10226740999999999,3235.0
41105,0.10226740999999999,3703.0
41106,0.10226740999999999,3578.0
41107,,
41108,,
41109,,
41110,0.62400348,2257.0
41111,,
41112,,
41113,,
41114,,
41115,,
41116,,
41117,,
41118,,
41119,,
41120,,
41121,,
41122,,
41123,,
41124,,3194.0
41125,,3727.0
41126,,3739.0
41127,,3711.0
41128,,3671.0
41129,,3714.0
41130,,3558.0
41131,0.13076457,2945.0
41132,0.17392372,2025.0
41133,0.13076457,3284.0
41134,,3370.0
41135,0.13076457,2153.0
41136,,
41137,,
41138,,
41139,,
41140,,
41141,,
41142,,
41143,,1110.0
41144,0.09639701,1670.0
41145,0.10355901,4837.0
41146,0.12538176,5350.0
41147,0.12538176,5507.0
41148,0.12538176,5517.0
41149,0.12538176,5555.0
41150,0.12538176,5603.0
41151,0.12538176,5672.0
41152,0.12538176,5587.0
41153,0.12538176,5564.0
41154,0.12538176,5486.0
41155,0.12538176,5653.0
41156,0.12538176,5768.0
41157,0.12538176,5862.0
41158,0.12538176,5886.0
41159,0.12538176,5869.0
41160,0.12538176,5890.0
41161,0.12538176,5900.0
41162,0.12538176,5957.0
41163,,6026.0
41164,0.12538176,5858.0
41165,0.12538176,5577.0
41166,0.12538176,5321.0
41167,0.12538176,5265.0
41168,0.12538176,5072.0
41169,0.10355901,5042.0
41170,0.10355901,4813.0
41171,0.10355901,4435.0
41172,0.06178649,3908.0
41173,0.061786490000000006,3457.0
41174,0.06178649,3384.0
41175,0.06178649,3746.0
41176,0.06178649,3715.0
41177,0.10355901,4181.0
41178,0.10355901,4418.0
41179,0.10355901,4706.0
41180,0.10355901,4841.0
41181,0.12538176,5060.0
41182,0.12538176,5373.0
41183,0.12538176,5543.0
41184,0.12538176,5651.0
41185,0.12538176,5773.0
41186,0.12538176,5794.0
41187,0.12538176,6010.0
41188,0.12538176,5708.0
41189,0.12538176,5542.0
41190,0.12538176,5751.0
41191,0.12538176,5584.0
41192,0.12538176,5580.0
41193,0.12538176,5408.0
41194,0.12538176,5336.0
41195,0.12538176,5187.0
41196,0.10355901,5021.0
41197,0.10355901,4784.0
41198,0.10355901,4491.0
41199,0.10355901,3950.0
41200,0.10708037000000001,3547.0
41201,0.2863353,2909.0
41202,0.2863353,2626.0
41203,,
41204,,
41205,,
41206,,
41207,,
41208,,
41209,,
41210,,
41211,,
41212,,
41213,,
41214,,
41215,,
41216,,
41217,,
41218,,
41219,,
41220,,
41221,,
41222,,
41223,,
41224,,
41225,,
41226,,
41227,,
41228,,
41229,,
41230,,
41231,,
41232,,
41233,,
41234,,
41235,,
41236,,
41237,,
41238,,
41239,,
41240,,
41241,,
41242,,
41243,,
41244,,
41245,,
41246,,
41247,,
41248,,
41249,,
41250,,
41251,,
41252,,
41253,,
41254,,
41255,,
41256,,1110.0
41257,,
41258,,
41259,,
41260,,
41261,,
41262,,
41263,,
41264,,
41265,,
41266,,
41267,,
41268,,
41269,,
41270,,
41271,,
41272,,
41273,,
41274,,
41275,,
41276,,
41277,0.48895055,1531.0
41278,0.33874082,1857.0
41279,0.33874082,1780.0
41280,0.48895055,1800.0
41281,0.48895054999999993,1238.0
41282,0.48895055,1595.0
41283,0.48895055000000004,1508.0
41284,0.30220893,1566.0
41285,,1434.0
41286,,
41287,,
41288,,
41289,,
41290,,
41291,,
41292,,
41293,,
41294,,
41295,,
41296,,
41297,,
41298,,
41299,,
41300,,
41301,,
41302,,
41303,,
41304,,
41305,,
41306,,
41307,,
41308,,
41309,,
41310,,
41311,,
41312,,
41313,,
41314,,
41315,,
41316,,
41317,,
41318,,
41319,,
41320,,
41321,,
41322,,
41323,,
41324,,
41325,,
41326,,
41327,,
41328,,
41329,,
41330,,
41331,,
41332,,
41333,,
41334,,
41335,,
41336,,
41337,,
41338,,
41339,,
41340,,
41341,,
41342,,
41343,,1372.0
41344,,
41345,,
41346,,1721.0
41347,0.03054048,5924.0
41348,0.030540480000000005,5599.0
41349,,4034.0
41350,,3797.0
41351,,2822.0
41352,,4541.0
41353,,4203.0
41354,,3926.0
41355,,4989.0
41356,,4454.0
41357,0.030540480000000002,5288.0
41358,,4752.0
41359,,4195.0
41360,,3300.0
41361,,1184.0
41362,,2650.0
41363,0.030540480000000002,6524.0
41364,,4779.0
41365,0.030540480000000002,5477.0
41366,0.030540480000000002,5814.0
41367,0.030540480000000002,5805.0
41368,0.030540480000000002,5222.0
41369,0.030540480000000005,5757.0
41370,0.03054048,5392.0
41371,0.030540480000000002,5577.0
41372,,4368.0
41373,,5438.0
41374,0.030540480000000005,5223.0
41375,0.030540480000000002,5462.0
41376,0.030540480000000002,5622.0
41377,0.030540480000000002,5651.0
41378,0.030540480000000002,5858.0
41379,0.030540480000000002,5618.0
41380,,5445.0
41381,,4751.0
41382,0.030540480000000002,5521.0
41383,0.030540480000000002,5718.0
41384,0.030540480000000002,5846.0
41385,0.03054048,5734.0
41386,,5944.0
41387,0.03054048,5595.0
41388,,6083.0
41389,,6089.0
41390,0.030540480000000002,5906.0
41391,0.030540480000000002,5889.0
41392,0.030540480000000002,5850.0
41393,0.030540480000000002,5835.0
41394,0.030540480000000002,5697.0
41395,0.030540480000000005,5926.0
41396,0.030540480000000002,5874.0
41397,0.030540480000000002,5750.0
41398,0.030540480000000002,5694.0
41399,0.030540480000000002,5675.0
41400,0.030540480000000002,5574.0
41401,0.030540480000000005,5413.0
41402,0.030540480000000005,5144.0
41403,0.030540480000000002,5203.0
41404,0.01064255,5058.0
41405,,3788.0
41406,,2956.0
41407,,2576.0
41408,,1846.0
41409,,1228.0
41410,,2558.0
41411,,2145.0
41412,,3360.0
41413,,4840.0
41414,,4539.0
41415,,4533.0
41416,,4860.0
41417,,5000.0
41418,,4903.0
41419,,4712.0
41420,,4628.0
41421,,4745.0
41422,,4979.0
41423,,4829.0
41424,,5009.0
41425,0.01064255,5182.0
41426,0.01064255,5330.0
41427,0.01064255,5434.0
41428,0.01064255,5464.0
41429,0.01064255,5446.0
41430,0.01064255,5391.0
41431,0.01064255,5279.0
41432,0.01064255,5306.0
41433,0.01064255,5217.0
41434,0.01064255,5095.0
41435,,4996.0
41436,,4884.0
41437,,4789.0
41438,,4647.0
41439,,4696.0
41440,,4782.0
41441,,4681.0
41442,,4787.0
41443,,4724.0
41444,,4638.0
41445,,4479.0
41446,,4749.0
41447,,4555.0
41448,,4705.0
41449,,4726.0
41450,,4632.0
41451,,4469.0
41452,,4312.0
41453,,4442.0
41454,,4514.0
41455,,4324.0
41456,,4360.0
41457,,4227.0
41458,,4129.0
41459,,4069.0
41460,0.10226740999999999,3938.0
41461,0.10226740999999999,3867.0
41462,0.10226740999999999,3996.0
41463,0.10226740999999999,3854.0
41464,0.10226740999999999,3822.0
41465,0.10226741,3489.0
41466,0.16167344,1633.0
41467,,
41468,,
41469,0.62400348,1595.0
41470,,
41471,,
41472,,
41473,,
41474,,
41475,,
41476,,
41477,,
41478,,
41479,,
41480,,
41481,,
41482,,
41483,,
41484,0.17392372,1654.0
41485,,3288.0
41486,,3325.0
41487,,2887.0
41488,,2911.0
41489,,3416.0
41490,,3266.0
41491,,3174.0
41492,,3257.0
41493,,3217.0
41494,,3290.0
41495,,
41496,,
41497,,
41498,,
41499,,
41500,,
41501,,
41502,,2042.0
41503,0.04856573,4562.0
41504,0.07703688,4742.0
41505,0.07703688,4607.0
41506,0.11577736000000001,5185.0
41507,0.11577735999999998,5370.0
41508,0.11577736,5498.0
41509,0.11577736,5520.0
41510,0.11577736,5529.0
41511,0.11577736,5496.0
41512,0.11577736000000001,5500.0
41513,0.11577736,5357.0
41514,0.11577735999999998,5251.0
41515,0.11577735999999998,5340.0
41516,0.11577736,5601.0
41517,0.11577736,5910.0
41518,0.11577736,5926.0
41519,0.11577736,5929.0
41520,0.11577736,5784.0
41521,0.11577736,6002.0
41522,0.11577736,5889.0
41523,0.11577736,5705.0
41524,0.11577736,5743.0
41525,0.11577736,5641.0
41526,0.11577736,5425.0
41527,0.11577736,5134.0
41528,0.07703688,5097.0
41529,0.07703688,4943.0
41530,0.07703688,4776.0
41531,0.07703688,4523.0
41532,0.06039122,4081.0
41533,0.06039122,3730.0
41534,0.06039122,3267.0
41535,0.06039122,3406.0
41536,0.06039122,3678.0
41537,0.06039122,4069.0
41538,0.07703688,4190.0
41539,0.07703688,4589.0
41540,0.25053678,4745.0
41541,0.25053678,5143.0
41542,,5099.0
41543,,5333.0
41544,,5367.0
41545,,5541.0
41546,,5705.0
41547,,5708.0
41548,,5819.0
41549,,5589.0
41550,,5349.0
41551,,5341.0
41552,,5358.0
41553,0.25053678,5126.0
41554,,5228.0
41555,,5182.0
41556,,5065.0
41557,0.25053678,4889.0
41558,0.25053678,4611.0
41559,0.25053678,3776.0
41560,0.12635928,3827.0
41561,0.12635928,3155.0
41562,0.12635928,3354.0
41563,0.12282449000000001,2936.0
41564,,
41565,,
41566,,
41567,,
41568,,
41569,,
41570,,
41571,,
41572,,
41573,,
41574,,
41575,,
41576,,
41577,,
41578,,
41579,,
41580,,
41581,,
41582,,
41583,,
41584,,
41585,,
41586,,
41587,,
41588,,
41589,,
41590,,
41591,,
41592,,
41593,,
41594,,
41595,,
41596,,
41597,,
41598,,
41599,,
41600,,
41601,,
41602,,
41603,,
41604,,
41605,,
41606,,
41607,,
41608,,
41609,,
41610,,
41611,,
41612,,
41613,,
41614,,
41615,,1105.0
41616,,
41617,,
41618,,
41619,,
41620,,
41621,,
41622,,
41623,,
41624,,
41625,,
41626,,
41627,,
41628,,
41629,,
41630,,
41631,,
41632,,
41633,,
41634,,
41635,,
41636,,
41637,,
41638,,
41639,,
41640,,
41641,,
41642,,
41643,,
41644,,
41645,,
41646,,
41647,,
41648,,
41649,,
41650,,
41651,,
41652,,
41653,,
41654,,
41655,,
41656,,
41657,,
41658,,
41659,,
41660,,
41661,,
41662,,
41663,,
41664,,
41665,,
41666,,
41667,,
41668,,
41669,,
41670,,
41671,,
41672,,
41673,,
41674,,
41675,,
41676,,
41677,,
41678,,
41679,,
41680,,
41681,,
41682,,
41683,,
41684,,
41685,,
41686,,
41687,,
41688,,
41689,,
41690,,
41691,,
41692,,
41693,,
41694,,
41695,,
41696,,
41697,,
41698,,
41699,,
41700,,
41701,,
41702,,
41703,,
41704,,1086.0
41705,,1942.0
41706,,
41707,,1522.0
41708,,4627.0
41709,0.030540480000000002,5607.0
41710,,4295.0
41711,0.10663744,2431.0
41712,0.10663744,2331.0
41713,0.10663744,3295.0
41714,,4307.0
41715,0.10663743999999999,2758.0
41716,,5059.0
41717,0.030540480000000002,5156.0
41718,,5001.0
41719,,3603.0
41720,,2932.0
41721,,2535.0
41722,,2458.0
41723,0.10663743999999999,3261.0
41724,0.10663744,4183.0
41725,,4132.0
41726,,4538.0
41727,,3423.0
41728,,4463.0
41729,0.03054048,5484.0
41730,0.030540480000000002,5820.0
41731,0.030540480000000002,5553.0
41732,0.030540480000000005,5646.0
41733,0.030540480000000005,5441.0
41734,0.030540480000000002,5818.0
41735,0.030540480000000002,5929.0
41736,0.030540480000000002,5952.0
41737,0.03054048,5956.0
41738,0.03054048,5937.0
41739,0.030540480000000002,5891.0
41740,0.030540480000000002,5891.0
41741,0.030540480000000002,5793.0
41742,0.03054048,5796.0
41743,0.030540480000000002,5931.0
41744,,5986.0
41745,,5928.0
41746,,6050.0
41747,0.03054048,5612.0
41748,0.030540480000000005,5849.0
41749,0.030540480000000002,6044.0
41750,,5984.0
41751,,6078.0
41752,,6058.0
41753,0.030540480000000005,5926.0
41754,0.030540480000000002,5865.0
41755,0.030540480000000002,5883.0
41756,0.03054048,5845.0
41757,0.03054048,5719.0
41758,0.030540480000000002,5583.0
41759,0.03054048,5625.0
41760,0.030540480000000002,5346.0
41761,0.030540480000000005,5302.0
41762,,4875.0
41763,,4917.0
41764,,5243.0
41765,,3084.0
41766,,3005.0
41767,,4710.0
41768,,3811.0
41769,,4239.0
41770,,4536.0
41771,,3921.0
41772,,4454.0
41773,,4494.0
41774,,4601.0
41775,,4810.0
41776,0.01064255,4966.0
41777,0.01064255,5091.0
41778,,4741.0
