,x,bathy
53179,,
53180,,
53181,,
53182,,
53183,,
53184,,
53185,,
53186,,
53187,,
53188,,
53189,,
53190,,
53191,,
53192,,
53193,,
53194,,
53195,,
53196,,
53197,,
53198,,
53199,,
53200,,
53201,,
53202,,
53203,,
53204,,
53205,,
53206,,
53207,,
53208,,
53209,,
53210,,
53211,,
53212,,
53213,,
53214,,
53215,,
53216,,
53217,,
53218,,
53219,,
53220,,
53221,,
53222,,
53223,,
53224,,
53225,,
53226,,
53227,,
53228,,
53229,,
53230,,
53231,,
53232,,
53233,,
53234,,
53235,,
53236,,
53237,,
53238,,
53239,,
53240,,
53241,,
53242,,
53243,,
53244,,
53245,,
53246,,
53247,,
53248,,
53249,,
53250,,
53251,,
53252,,
53253,,
53254,,
53255,,
53256,,
53257,,
53258,,
53259,,
53260,,
53261,,
53262,,
53263,0.65180601,1325.53723144531
53264,0.23447405000000002,3061.77709960938
53265,0.23447405000000002,3497.787109375
53266,0.23447405000000002,3671.99780273438
53267,0.23447405000000002,3618.8876953125
53268,0.23447405000000002,3705.22778320312
53269,0.2911298,2621.1376953125
53270,0.65180601,
53271,0.2911298,2024.7724609375
53272,0.23447405000000002,3532.17236328125
53273,0.23447405000000002,3638.8525390625
53274,0.23447405000000002,3681.96069335938
53275,0.23447405000000002,3738.12060546875
53276,0.23447405000000002,3790.06079101562
53277,0.23447405000000002,3790.53076171875
53278,0.23447405000000002,3792.54760742188
53279,0.23447405000000002,3781.44750976562
53280,0.23447405000000002,3705.11840820312
53281,0.2911298,3530.15844726562
53282,0.65180601,2989.48828125
53283,0.65180601,2719.18823242188
53284,,
53285,,1067.10766601562
53286,,
53287,,
53288,,
53289,,
53290,,
53291,,
53292,,
53293,,
53294,,
53295,,
53296,,
53297,,
53298,,
53299,,
53300,,
53301,,
53302,,
53303,,
53304,,
53305,,
53306,,
53307,,
53308,,
53309,,
53310,,
53311,,1281.51318359375
53312,,2225.11328125
53313,,4644.85302734375
53314,,4138.5390625
53315,,3772.74877929688
53316,,3605.81884765625
53317,,3555.26879882812
53318,,3538.86010742188
53319,,3224.81030273438
53320,,2311.92016601562
53321,,
53322,,
53323,,
53324,,
53325,,
53326,,
53327,,
53328,,
53329,,
53330,,
53331,,
53332,,
53333,,
53334,,
53335,,
53336,,
53337,,
53338,,
53339,,
53340,,
53341,,
53342,,
53343,,
53344,,
53345,,
53346,,
53347,,
53348,,
53349,,
53350,,
53351,,
53352,,
53353,,
53354,,
53355,,
53356,,
53357,,
53358,,
53359,,
53360,,
53361,,
53362,,
53363,,
53364,,
53365,,
53366,,
53367,,
53368,,
53369,,
53370,,
53371,,
53372,,
53373,,
53374,,
53375,,
53376,,
53377,,
53378,,
53379,,
53380,,
53381,,
53382,,
53383,,
53384,,
53385,,
53386,,
53387,,
53388,,
53389,,
53390,,
53391,,
53392,,
53393,,
53394,,
53395,,
53396,,
53397,,
53398,,
53399,,
53400,0.13032667,
53401,0.27341143,2267.13256835938
53402,0.33883883,2838.96264648438
53403,,3105.1025390625
53404,,3276.36010742188
53405,,3405.98999023438
53406,,3467.39013671875
53407,,3474.2001953125
53408,,3546.142578125
53409,,3565.40258789062
53410,,3528.3125
53411,,3465.0224609375
53412,,3148.36499023438
53413,0.33883883,2823.52514648438
53414,0.33883883,2221.46508789062
53415,0.33883883,2381.705078125
53416,0.33883883,2670.875
53417,0.33883883,2953.5849609375
53418,0.33883883,3128.69482421875
53419,,3175.05493164062
53420,,3201.32495117188
53421,,3158.37475585938
53422,0.33883883,2953.58471679688
53423,0.33883883,2804.00463867188
53424,0.33883883,2632.10473632812
53425,0.33883883,2530.19946289062
53426,0.33883883,2122.13940429688
53427,0.14944183,1599.44946289062
53428,0.14944183,1573.9794921875
53429,0.14944183,2010.08776855469
53430,0.33883883,2202.58764648438
53431,0.33883883,2222.33764648438
53432,0.33883883,2218.7177734375
53433,0.33883883,2516.0078125
53434,0.33883883,2704.443359375
53435,0.33883883,2792.8232421875
53436,0.10554158,2942.37329101562
53437,0.10554158,2963.39331054688
53438,0.10554158,2952.73608398438
53439,0.10554158,2345.43603515625
53440,0.08653065,1723.39611816406
53441,,
53442,,
53443,0.08653065,1153.36120605469
53444,0.08653065,
53445,,
53446,0.08653065,1087.5576171875
53447,0.08653065,1671.66760253906
53448,0.08653065,1789.96752929688
53449,0.08653065,1974.44763183594
53450,0.08653065,1065.517578125
53451,,
53452,,
53453,,
53454,,
53455,,
53456,,
53457,,
53458,,
53459,,
53460,,
53461,,
53462,,
53463,,
53464,,
53465,,
53466,,
53467,,
53468,,
53469,,
53470,,
53471,,
53472,,
53473,,
53474,,
53475,,
53476,,
53477,,
53478,,
53479,,
53480,,
53481,,
53482,,
53483,,
53484,,
53485,,
53486,,
53487,,
53488,,
53489,,
53490,,
53491,,
53492,,
53493,,
53494,,
53495,,
53496,,
53497,,
53498,,
53499,,
53500,,
53501,,
53502,,
53503,,
53504,,
53505,,
53506,,
53507,,
53508,,
53509,,
53510,,
53511,,
53512,,
53513,,
53514,,
53515,,
53516,,
53517,,
53518,,
53519,,
53520,,
53521,,
53522,,
53523,,
53524,,
53525,,
53526,,
53527,,
53528,,
53529,,
53530,,
53531,,
53532,,
53533,,
53534,,
53535,,
53536,,
53537,,
53538,,
53539,,
53540,,
53541,,
53542,,
53543,,
53544,,
53545,,
53546,,
53547,,
53548,,
53549,,
53550,,
53551,,
53552,,
53553,,
53554,,
53555,,
53556,,
53557,,
53558,,
53559,,
53560,,
53561,,
53562,,
53563,,
53564,,
53565,,
53566,,
53567,,
53568,,
53569,,
53570,,
53571,,
53572,,
53573,,
53574,,
53575,,
53576,,
53577,,
53578,,
53579,,
53580,,
53581,,
53582,,
53583,,
53584,,
53585,,
53586,,
53587,,
53588,,
53589,,
53590,,
53591,,
53592,,
53593,,
53594,,
53595,,
53596,,
53597,,
53598,,
53599,,
53600,,
53601,,
53602,,
53603,,
53604,,
53605,,
53606,,
53607,,
53608,,
53609,,
53610,,
53611,,
53612,,
53613,,
53614,,
53615,,
53616,,
53617,,
53618,,
53619,,
53620,,
53621,,
53622,,
53623,,
53624,0.65180601,2740.17724609375
53625,0.23447405000000002,3603.287109375
53626,0.23447405000000002,3641.28784179688
53627,0.23447405000000002,3674.82788085938
53628,0.23447405000000002,3536.90771484375
53629,0.2911298,2878.37768554688
53630,,
53631,0.65180601,2234.3525390625
53632,0.23447405000000002,3395.74243164062
53633,0.23447405000000002,3541.36254882812
53634,0.23447405000000002,3640.7607421875
53635,0.23447405000000002,3686.46069335938
53636,0.23447405000000002,3741.65063476562
53637,0.23447405000000002,3761.46069335938
53638,0.23447405000000002,3770.45751953125
53639,0.23447405000000002,3744.6474609375
53640,0.2911298,3329.568359375
53641,0.65180601,1734.97839355469
53642,,
53643,,
53644,,
53645,,
53646,,
53647,,
53648,,
53649,,
53650,,
53651,,
53652,,
53653,,
53654,,
53655,,
53656,,
53657,,
53658,,
53659,,
53660,,
53661,,
53662,,
53663,,
53664,,
53665,,
53666,,
53667,,
53668,,
53669,,
53670,,
53671,,
53672,,
53673,,
53674,,1821.07885742188
53675,,2450.89892578125
53676,,2453.0888671875
53677,,1319.59887695312
53678,,
53679,,
53680,,
53681,,
53682,,
53683,,
53684,,
53685,,
53686,,
53687,,
53688,,
53689,,
53690,,
53691,,
53692,,
53693,,
53694,,
53695,,
53696,,
53697,,
53698,,
53699,,
53700,,
53701,,
53702,,
53703,,
53704,,
53705,,
53706,,
53707,,
53708,,
53709,,
53710,,
53711,,
53712,,
53713,,
53714,,
53715,,
53716,,
53717,,
53718,,
53719,,
53720,,
53721,,
53722,,
53723,,
53724,,
53725,,
53726,,
53727,,
53728,,
53729,,
53730,,
53731,,
53732,,
53733,,
53734,,
53735,,
53736,,
53737,,
53738,,
53739,,
53740,,
53741,,
53742,,
53743,,
53744,,
53745,,
53746,,
53747,,
53748,,
53749,,
53750,,
53751,,
53752,,
53753,,
53754,,
53755,,
53756,,
53757,,
53758,,
53759,,
53760,0.33883883,1664.62255859375
53761,0.33883883,2592.25244140625
53762,0.33883883,2932.09252929688
53763,,3080.00244140625
53764,,3193.09008789062
53765,,3248.09008789062
53766,,3326.0400390625
53767,,3405.01000976562
53768,,3416.21264648438
53769,,3436.6826171875
53770,0.04397903,3389.65258789062
53771,0.04397903,3261.67260742188
53772,0.27341143,2961.67504882812
53773,0.13032667,2181.10498046875
53774,,1487.08508300781
53775,,1162.80505371094
53776,,1019.38507080078
53777,0.13032667,1648.19482421875
53778,0.27341143,2332.134765625
53779,0.27341143,2748.20483398438
53780,0.33883883,2989.05493164062
53781,,3060.724609375
53782,,3087.58471679688
53783,,2974.56469726562
53784,0.33883883,2916.82470703125
53785,0.33883883,2664.81958007812
53786,0.33883883,2501.23950195312
53787,0.33883883,2145.66943359375
53788,0.14944183,1639.689453125
53789,0.14944183,1309.60766601562
53790,0.14944183,1546.30773925781
53791,0.14944183,2007.68774414062
53792,0.33883883,2042.94775390625
53793,0.33883883,2283.33764648438
53794,0.33883883,2437.58325195312
53795,0.33883883,2586.89331054688
53796,0.10554158,2491.30322265625
53797,0.10554158,2658.25317382812
53798,0.10554158,2868.64624023438
53799,0.10554158,2796.17626953125
53800,0.10554158,2759.58618164062
53801,0.10554158,2404.88623046875
53802,0.08653065,1485.11120605469
53803,0.08653065,
53804,0.08653065,1127.42126464844
53805,0.08653065,
53806,0.08653065,1320.17761230469
53807,0.08653065,1492.61755371094
53808,0.08653065,1686.08764648438
53809,0.08653065,1361.43762207031
53810,0.08653065,1361.86755371094
53811,0.08653065,1398.15747070312
53812,,
53813,,
53814,,
53815,,
53816,,
53817,,
53818,,
53819,,
53820,,
53821,,
53822,,
53823,,
53824,,
53825,,
53826,,
53827,,
53828,,
53829,,
53830,,
53831,,
53832,,
53833,,
53834,,
53835,,
53836,,
53837,,
53838,,
53839,,
53840,,
53841,,
53842,,
53843,,
53844,,
53845,,
53846,,
53847,,
53848,,
53849,,
53850,,
53851,,
53852,,
53853,,
53854,,
53855,,
53856,,
53857,,
53858,,
53859,,
53860,,
53861,,
53862,,
53863,,
53864,,
53865,,
53866,,
53867,,
53868,,
53869,,
53870,,
53871,,
53872,,
53873,,
53874,,
53875,,
53876,,
53877,,
53878,,
53879,,
53880,,
53881,,
53882,,
53883,,
53884,,
53885,,
53886,,
53887,,
53888,,
53889,,
53890,,
53891,,
53892,,
53893,,
53894,,
53895,,
53896,,
53897,,
53898,,
53899,,
53900,,
53901,,
53902,,
53903,,
53904,,
53905,,
53906,,
53907,,
53908,,
53909,,
53910,,
53911,,
53912,,
53913,,
53914,,
53915,,
53916,,
53917,,
53918,,
53919,,
53920,,
53921,,
53922,,
53923,,
53924,,
53925,,
53926,,
53927,,
53928,,
53929,,
53930,,
53931,,
53932,,
53933,,
53934,,
53935,,
53936,,
53937,,
53938,,
53939,,
53940,,
53941,,
53942,,
53943,,
53944,,
53945,,
53946,,
53947,,
53948,,
53949,,
53950,,
53951,,
53952,,
53953,,
53954,,
53955,,
53956,,
53957,,
53958,,
53959,,
53960,,
53961,,
53962,,
53963,,
53964,,
53965,,
53966,,
53967,,
53968,,
53969,,
53970,,
53971,,
53972,,
53973,,
53974,,
53975,,
53976,,
53977,,
53978,,
53979,,
53980,,
53981,,
53982,,
53983,,
53984,,
53985,,
53986,,
53987,0.65180601,2822.18774414062
53988,0.2911298,3033.0078125
53989,0.65180601,2397.09790039062
53990,,
53991,0.2911298,2735.47241210938
53992,0.23447405000000002,3124.71240234375
53993,0.23447405000000002,3336.91259765625
53994,0.23447405000000002,3495.70068359375
53995,0.23447405000000002,3620.41064453125
53996,0.23447405000000002,3623.6806640625
53997,0.23447405000000002,3639.25073242188
53998,0.23447405000000002,3548.25756835938
53999,0.23447405000000002,3367.06762695312
54000,,1517.13732910156
54001,,
54002,,
54003,,
54004,,
54005,,
54006,,
54007,,
54008,,
54009,,
54010,,
54011,,
54012,,
54013,,
54014,,
54015,,
54016,,
54017,,
54018,,
54019,,
54020,,
54021,,
54022,,
54023,,
54024,,
54025,,
54026,,
54027,,
54028,,
54029,,
54030,,
54031,,
54032,,
54033,,
54034,,
54035,,
54036,,
54037,,
54038,,
54039,,
54040,,
54041,,
54042,,
54043,,
54044,,
54045,,
54046,,
54047,,
54048,,
54049,,
54050,,
54051,,
54052,,
54053,,
54054,,
54055,,
54056,,
54057,,
54058,,
54059,,
54060,,
54061,,
54062,,
54063,,
54064,,
54065,,
54066,,
54067,,
54068,,
54069,,
54070,,
54071,,
54072,,
54073,,
54074,,
54075,,
54076,,
54077,,
54078,,
54079,,
54080,,
54081,,
54082,,
54083,,
54084,,
54085,,
54086,,
54087,,
54088,,
54089,,
54090,,
54091,,
54092,,
54093,,
54094,,
54095,,
54096,,
54097,,
54098,,
54099,,
54100,,
54101,,
54102,,
54103,,
54104,,
54105,,
54106,,
54107,,
54108,,
54109,,
54110,,
54111,,
54112,,
54113,,
54114,,
54115,,
54116,,
54117,,
54118,,
54119,0.14944183,1861.70190429688
54120,0.33883883,2163.94189453125
54121,0.33883883,2553.22192382812
54122,0.33883883,2806.28173828125
54123,,3001.90185546875
54124,,3055.0009765625
54125,,3106.44091796875
54126,,3193.57080078125
54127,,3221.16088867188
54128,,3198.46655273438
54129,,3064.59643554688
54130,0.27341143,2898.90649414062
54131,,1423.80651855469
54132,,
54133,,
54134,,
54135,,
54136,,
54137,,
54138,0.13032667,1565.25280761719
54139,0.27341143,2182.10278320312
54140,0.33883883,2663.4228515625
54141,0.33883883,2923.02490234375
54142,0.33883883,2959.375
54143,0.33883883,2979.5048828125
54144,,2962.884765625
54145,,2901.572265625
54146,0.33883883,2728.56225585938
54147,0.33883883,2421.79223632812
54148,0.33883883,2127.47216796875
54149,0.14944183,1671.40002441406
54150,0.14944183,1262.080078125
54151,0.14944183,1351.19006347656
54152,0.14944183,1502.49011230469
54153,0.14944183,1808.2900390625
54154,0.33883883,2109.71240234375
54155,0.33883883,2148.93237304688
54156,0.10554158,2064.16235351562
54157,0.10554158,2421.96240234375
54158,0.10554158,2601.705078125
54159,0.10554158,2586.88500976562
54160,0.10554158,2552.68505859375
54161,0.10554158,2547.43505859375
54162,0.10554158,2590.85717773438
54163,0.10554158,2518.197265625
54164,0.10554158,2066.197265625
54165,0.08653065,1752.70715332031
54166,0.08653065,
54167,,
54168,0.08653065,
54169,,
54170,,
54171,,
54172,,
54173,,
54174,,
54175,,
54176,,
54177,,
54178,,
54179,,
54180,,
54181,,
54182,,
54183,,
54184,,
54185,,
54186,,
54187,,
54188,,
54189,,
54190,,
54191,,
54192,,
54193,,
54194,,
54195,,
54196,,
54197,,
54198,,
54199,,
54200,,
54201,,
54202,,
54203,,
54204,,
54205,,
54206,,
54207,,
54208,,
54209,,
54210,,
54211,,
54212,,
54213,,
54214,,
54215,,
54216,,
54217,,
54218,,
54219,,
54220,,
54221,,
54222,,
54223,,
54224,,
54225,,
54226,,
54227,,
54228,,
54229,,
54230,,
54231,,
54232,,
54233,,
54234,,
54235,,
54236,,
54237,,
54238,,
54239,,
54240,,
54241,,
54242,,
54243,,
54244,,
54245,,
54246,,
54247,,
54248,,
54249,,
54250,,
54251,,
54252,,
54253,,
54254,,
54255,,
54256,,
54257,,
54258,,
54259,,
54260,,
54261,,
54262,,
54263,,
54264,,
54265,,
54266,,
54267,,
54268,,
54269,,
54270,,
54271,,
54272,,
54273,,
54274,,
54275,,
54276,,
54277,,
54278,,
54279,,
54280,,
54281,,
54282,,
54283,,
54284,,
54285,,
54286,,
54287,,
54288,,
54289,,
54290,,
54291,,
54292,,
54293,,
54294,,
54295,,
54296,,
54297,,
54298,,
54299,,
54300,,
54301,,
54302,,
54303,,
54304,,
54305,,
54306,,
54307,,
54308,,
54309,,
54310,,
54311,,
54312,,
54313,,
54314,,
54315,,
54316,,
54317,,
54318,,
54319,,
54320,,
54321,,
54322,,
54323,,
54324,,
54325,,
54326,,
54327,,
54328,,
54329,,
54330,,
54331,,
54332,,
54333,,
54334,,
54335,,
54336,,
54337,,
54338,,
54339,,
54340,,
54341,,
54342,,
54343,,
54344,,
54345,,
54346,,
54347,,
54348,,
54349,,
54350,,
54351,,1013.98486328125
54352,0.65180601,1505.92492675781
54353,0.65180601,1798.89489746094
54354,0.2911298,2512.5673828125
54355,0.2911298,3317.20727539062
54356,0.23447405000000002,3430.74731445312
54357,0.23447405000000002,3134.51733398438
54358,0.23447405000000002,2570.68969726562
54359,0.2911298,1492.03967285156
54360,,
54361,,
54362,,
54363,,
54364,,
54365,,
54366,,
54367,,
54368,,
54369,,
54370,,
54371,,
54372,,
54373,,
54374,,
54375,,
54376,,
54377,,
54378,,
54379,,
54380,,
54381,,
54382,,
54383,,
54384,,
54385,,
54386,,
54387,,
54388,,
54389,,
54390,,
54391,,
54392,,
54393,,
54394,,
54395,,
54396,,
54397,,
54398,,
54399,,
54400,,
54401,,
54402,,
54403,,
54404,,
54405,,
54406,,
54407,,
54408,,
54409,,
54410,,
54411,,
54412,,
54413,,
54414,,
54415,,
54416,,
54417,,
54418,,
54419,,
54420,,
54421,,
54422,,
54423,,
54424,,
54425,,
54426,,
54427,,
54428,,
54429,,
54430,,
54431,,
54432,,
54433,,
54434,,
54435,,
54436,,
54437,,
54438,,
54439,,
54440,,
54441,,
54442,,
54443,,
54444,,
54445,,
54446,,
54447,,
54448,,
54449,,
54450,,
54451,,
54452,,
54453,,
54454,,
54455,,
54456,,
54457,,
54458,,
54459,,
54460,,
54461,,
54462,,
54463,,
54464,,
54465,,
54466,,
54467,,
54468,,
54469,,
54470,,
54471,,
54472,,
54473,,
54474,,
54475,,
54476,,
54477,,
54478,,
54479,0.14944183,1597.58190917969
54480,0.33883883,2065.921875
54481,0.33883883,2478.82177734375
54482,0.33883883,2657.76196289062
54483,0.33883883,2738.06176757812
54484,0.33883883,2792.07080078125
54485,0.33883883,2847.58081054688
54486,0.33883883,2942.15087890625
54487,0.33883883,2983.6708984375
54488,0.27341143,2956.146484375
54489,0.13032667,1919.67651367188
54490,,
54491,,
54492,,
54493,,
54494,,
54495,,
54496,,
54497,,
54498,,
54499,0.13032667,1862.56286621094
54500,0.27341143,2297.72290039062
54501,0.27341143,2488.4248046875
54502,0.33883883,2719.80493164062
54503,0.33883883,2778.43481445312
54504,0.33883883,2871.66479492188
54505,0.33883883,2931.26220703125
54506,0.33883883,2877.90209960938
54507,0.33883883,2622.85229492188
54508,0.33883883,2357.08227539062
54509,0.33883883,2146.11010742188
54510,0.14944183,1725.02001953125
54511,0.14944183,1468.78002929688
54512,0.14944183,1147.46008300781
54513,0.14944183,1165.21008300781
54514,0.14944183,1537.37243652344
54515,0.14944183,1715.36242675781
54516,0.08653065,1800.39245605469
54517,0.08653065,1807.47241210938
54518,0.08653065,1913.39501953125
54519,0.10554158,2157.96508789062
54520,0.10554158,2232.68505859375
54521,0.10554158,2272.25512695312
54522,0.10554158,2384.43725585938
54523,0.10554158,2386.30712890625
54524,0.10554158,2298.64721679688
54525,0.08653065,1915.67712402344
54526,0.08653065,1549.14990234375
54527,0.08653065,1433.22985839844
54528,0.08653065,1292.14990234375
54529,0.08653065,1223.88989257812
54530,,
54531,,
54532,,
54533,,
54534,,
54535,,
54536,0.08653065,1194.44006347656
54537,0.08653065,1334.55017089844
54538,,
54539,,
54540,,
54541,,
54542,,
54543,,
54544,,
54545,,
54546,,
54547,,
54548,,
54549,,
54550,,
54551,,
54552,,
54553,,
54554,,
54555,,
54556,,
54557,,
54558,,
54559,,
54560,,
54561,,
54562,,
54563,,
54564,,
54565,,
54566,,
54567,,
54568,,
54569,,
54570,,
54571,,
54572,,
54573,,
54574,,
54575,,
54576,,
54577,,
54578,,
54579,,
54580,,
54581,,
54582,,
54583,,
54584,,
54585,,
54586,,
54587,,
54588,,
54589,,
54590,,
54591,,
54592,,
54593,,
54594,,
54595,,
54596,,
54597,,
54598,,
54599,,
54600,,
54601,,
54602,,
54603,,
54604,,
54605,,
54606,,
54607,,
54608,,
54609,,
54610,,
54611,,
54612,,
54613,,
54614,,
54615,,
54616,,
54617,,
54618,,
54619,,
54620,,
54621,,
54622,,
54623,,
54624,,
54625,,
54626,,
54627,,
54628,,
54629,,
54630,,
54631,,
54632,,
54633,,
54634,,
54635,,
54636,,
54637,,
54638,,
54639,,
54640,,
54641,,
54642,,
54643,,
54644,,
54645,,
54646,,
54647,,
54648,,
54649,,
54650,,
54651,,
54652,,
54653,,
54654,,
54655,,
54656,,
54657,,
54658,,
54659,,
54660,,
54661,,
54662,,
54663,,
54664,,
54665,,
54666,,
54667,,
54668,,
54669,,
54670,,
54671,,
54672,,
54673,,
54674,,
54675,,
54676,,
54677,,
54678,,
54679,,
54680,,
54681,,
54682,,
54683,,
54684,,
54685,,
54686,,
54687,,
54688,,
54689,,
54690,,
54691,,
54692,,
54693,,
54694,,
54695,,
54696,,
54697,,
54698,,
54699,,
54700,,
54701,,
54702,,
54703,,
54704,,
54705,,
54706,,
54707,,
54708,,
54709,,
54710,,
54711,,
54712,,
54713,,
54714,,
54715,,
54716,,
54717,0.65180601,1331.10729980469
54718,,
54719,,
54720,,
54721,,
54722,,
54723,,
54724,,
54725,,
54726,,
54727,,
54728,,
54729,,
54730,,
54731,,
54732,,
54733,,
54734,,
54735,,
54736,,
54737,,
54738,,
54739,,
54740,,
54741,,
54742,,
54743,,
54744,,
54745,,
54746,,
54747,,
54748,,
54749,,
54750,,
54751,,
54752,,
54753,,
54754,,
54755,,
54756,,
54757,,
54758,,
54759,,
54760,,
54761,,
54762,,
54763,,
54764,,
54765,,
54766,,
54767,,
54768,,
54769,,
54770,,
54771,,
54772,,
54773,,
54774,,
54775,,
54776,,
54777,,
54778,,
54779,,
54780,,
54781,,
54782,,
54783,,
54784,,
54785,,
54786,,
54787,,
54788,,
54789,,
54790,,
54791,,
54792,,
54793,,
54794,,
54795,,
54796,,
54797,,
54798,,
54799,,
54800,,
54801,,
54802,,
54803,,
54804,,
54805,,
54806,,
54807,,
54808,,
54809,,
54810,,
54811,,
54812,,
54813,,
54814,,
54815,,
54816,,
54817,,
54818,,
54819,,
54820,,
54821,,
54822,,
54823,,
54824,,
54825,,
54826,,
54827,,
54828,,
54829,,
54830,,
54831,,
54832,,
54833,,
54834,,
54835,,
54836,,
54837,,
54838,,
54839,0.14944183,1168.9619140625
54840,0.14944183,1398.00183105469
54841,0.14944183,1736.8818359375
54842,0.33883883,2327.01196289062
54843,0.33883883,2428.14184570312
54844,0.33883883,2475.79077148438
54845,0.33883883,2498.12084960938
54846,0.33883883,2519.5908203125
54847,0.33883883,2465.5908203125
54848,0.13032667,1461.60656738281
54849,,
54850,,
54851,,
54852,,
54853,,
54854,,
54855,,
54856,,
54857,,
54858,,
54859,,
54860,0.13032667,1818.97290039062
54861,0.27341143,2250.77490234375
54862,0.33883883,2211.41479492188
54863,0.33883883,2594.6748046875
54864,0.33883883,2703.80493164062
54865,0.33883883,2780.92211914062
54866,0.33883883,2885.83227539062
54867,0.33883883,2827.83227539062
54868,0.33883883,2478.5322265625
54869,0.33883883,2232.63012695312
54870,0.14944183,1919.68005371094
54871,0.14944183,1575.40002441406
54872,0.14944183,1466.89001464844
54873,0.14944183,1389.2900390625
54874,,
54875,,1080.9423828125
54876,0.08653065,1275.12243652344
54877,0.08653065,1279.59240722656
54878,0.08653065,1310.1650390625
54879,0.08653065,1470.55505371094
54880,0.08653065,1682.375
54881,0.08653065,1556.01501464844
54882,0.08653065,1722.3271484375
54883,0.08653065,1972.93713378906
54884,0.08653065,2054.197265625
54885,0.08653065,1638.34716796875
54886,0.08653065,1102.53979492188
54887,,
54888,,
54889,,
54890,,
54891,,
54892,,
54893,,
54894,,
54895,,
54896,,
54897,0.08653065,
54898,0.08653065,1682.81005859375
54899,0.08653065,1282.07250976562
54900,,
54901,,
54902,,
54903,,
54904,,
54905,,
54906,,
54907,,
54908,,
54909,,
54910,,
54911,,
54912,,
54913,,
54914,,
54915,,
54916,,
54917,,
54918,,
54919,,
54920,,
54921,,
54922,,
54923,,
54924,,
54925,,
54926,,
54927,,
54928,,
54929,,
54930,,
54931,,
54932,,
54933,,
54934,,
54935,,
54936,,
54937,,
54938,,
54939,,
54940,,
54941,,
54942,,
54943,,
54944,,
54945,,
54946,,
54947,,
54948,,
54949,,
54950,,
54951,,
54952,,
54953,,
54954,,
54955,,
54956,,
54957,,
54958,,
54959,,
54960,,
54961,,
54962,,
54963,,
54964,,
54965,,
54966,,
54967,,
54968,,
54969,,
54970,,
54971,,
54972,,
54973,,
54974,,
54975,,
54976,,
54977,,
54978,,
54979,,
54980,,
54981,,
54982,,
54983,,
54984,,
54985,,
54986,,
54987,,
54988,,
54989,,
54990,,
54991,,
54992,,
54993,,
54994,,
54995,,
54996,,
54997,,
54998,,
54999,,
55000,,
55001,,
55002,,
55003,,
55004,,
55005,,
55006,,
55007,,
55008,,
55009,,
55010,,
55011,,
55012,,
55013,,
55014,,
55015,,
55016,,
55017,,
55018,,
55019,,
55020,,
55021,,
55022,,
55023,,
55024,,
55025,,
55026,,
55027,,
55028,,
55029,,
55030,,
55031,,
55032,,
55033,,
55034,,
55035,,
55036,,
55037,,
55038,,
55039,,
55040,,
55041,,
55042,,
55043,,
55044,,
55045,,
55046,,
55047,,
55048,,
55049,,
55050,,
55051,,
55052,,
55053,,
55054,,
55055,,
55056,,
55057,,
55058,,
55059,,
55060,,
55061,,
55062,,
55063,,
55064,,
55065,,
55066,,
55067,,
55068,,
55069,,
55070,,
55071,,
55072,,
55073,,
55074,,
55075,,
55076,,
55077,,
55078,,
55079,,
55080,,
55081,,
55082,,
55083,,
55084,,
55085,,
55086,,
55087,,
55088,,
55089,,
55090,,
55091,,
55092,,
55093,,
55094,,
55095,,
55096,,
55097,,
55098,,
55099,,
55100,,
55101,,
55102,,
55103,,
55104,,
55105,,
55106,,
55107,,
55108,,
55109,,
55110,,
55111,,
55112,,
55113,,
55114,,
55115,,
55116,,
55117,,
55118,,
55119,,
55120,,
55121,,
55122,,
55123,,
55124,,
55125,,
55126,,
55127,,
55128,,
55129,,
55130,,
55131,,
55132,,
55133,,
55134,,
55135,,
55136,,
55137,,
55138,,
55139,,
55140,,
55141,,
55142,,
55143,,
55144,,
55145,,
55146,,
55147,,
55148,,
55149,,
55150,,
55151,,
55152,,
55153,,
55154,,
55155,,
55156,,
55157,,
55158,,
55159,,
55160,,
55161,,
55162,,
55163,,
55164,,
55165,,
55166,,
55167,,
55168,,
55169,,
55170,,
55171,,
55172,,
55173,,
55174,,
55175,,
55176,,
55177,,
55178,,
55179,,
55180,,
55181,,
55182,,
55183,,
55184,,
55185,,
55186,,
55187,,
55188,,
55189,,
55190,,
55191,,
55192,,
55193,,
55194,,
55195,,
55196,,
55197,,
55198,,
55199,,
55200,,
55201,0.13032667,
55202,0.13032667,1497.7119140625
55203,0.13032667,1388.27185058594
55204,0.13032667,1310.68090820312
55205,0.13032667,1125.85083007812
55206,0.13032667,1314.35083007812
55207,,
55208,,
55209,,
55210,,
55211,,
55212,,
55213,,
55214,,
55215,,
55216,,
55217,,
55218,,
55219,,
55220,,
55221,,
55222,0.13032667,
55223,0.13032667,1873.47485351562
55224,0.27341143,2169.30493164062
55225,0.27341143,2382.412109375
55226,0.33883883,2634.71215820312
55227,0.33883883,2759.17211914062
55228,0.33883883,2721.59228515625
55229,0.33883883,2269.080078125
55230,0.33883883,1886.38000488281
55231,0.14944183,1540.41003417969
55232,0.14944183,1476.80004882812
55233,,
55234,,
55235,,
55236,,
55237,,
55238,,
55239,,
55240,,
55241,,
55242,,
55243,,
55244,,
55245,,
55246,,
55247,,
55248,,
55249,,
55250,,
55251,,
55252,0.08653065,1244.64025878906
55253,0.08653065,1914.38024902344
55254,0.10554158,2451.00024414062
